Tweet ID,Text,User,Created At,Likes,Retweets,Sentiment,clean_text,label
725652602543882505,I'm so upset right now.,fjacobs,2023-01-25 07:44:59,202,732,negative,upset right,0
847016106816652754,Watching a movie tonight.,gracebuckley,2023-02-08 06:23:51,372,789,neutral,watching movie tonight,1
514520127849290329,Feeling disappointed in myself.,breannaspencer,2023-02-10 20:59:20,258,610,negative,feeling disappointed,0
852088830190506412,Going for a walk in the park.,daniel44,2023-04-10 21:00:04,223,682,neutral,going walk park,1
555977276340891028,I hate it when things don't go my way.,ekeller,2023-01-14 01:51:20,913,14,negative,hate thing go way,0
606375854395746858,I love my life!,ugolden,2023-02-20 18:52:30,209,584,positive,love life,2
445060312931431901,Feeling grateful for my friends and family.,jacksonmichael,2023-04-22 12:33:12,682,951,positive,feeling grateful friend family,2
606602822162386876,Feeling disappointed in myself.,ngreen,2023-02-09 07:32:16,762,580,negative,feeling disappointed,0
454091486591548348,I'm so upset right now.,vicki30,2023-01-28 02:27:15,766,856,negative,upset right,0
631471275563224670,Feeling grateful for my friends and family.,oflynn,2023-02-06 18:56:46,418,962,positive,feeling grateful friend family,2
997234755622603864,Feeling grateful for my friends and family.,sarahlara,2023-04-22 22:21:26,227,176,positive,feeling grateful friend family,2
778415943203718436,Feeling disappointed in myself.,yhubbard,2023-02-18 07:54:22,833,768,negative,feeling disappointed,0
507277002732933414,I love my life!,jonathan85,2023-04-05 10:41:54,865,240,positive,love life,2
406793395068610934,This is the best day ever!,amythomas,2023-04-09 06:13:41,542,327,positive,best day ever,2
989471988951291957,I love my life!,kalvarado,2023-01-13 15:25:17,330,396,positive,love life,2
996749403492759851,Just had lunch with a friend.,garzaglen,2023-04-01 10:12:32,165,660,neutral,lunch friend,1
634998735145723856,I love my life!,marc41,2023-01-28 17:11:52,884,626,positive,love life,2
147687619392014535,I love my life!,martinapril,2023-02-01 18:14:26,112,180,positive,love life,2
298196813850953423,This is the best day ever!,omontoya,2023-03-10 23:20:06,665,283,positive,best day ever,2
220835207988860741,Feeling grateful for my friends and family.,ubarker,2023-01-16 17:50:50,341,460,positive,feeling grateful friend family,2
349080531910968021,I'm so upset right now.,wdalton,2023-03-23 19:56:38,725,220,negative,upset right,0
906987113707483489,Feeling disappointed in myself.,timothy93,2023-04-20 13:34:00,633,464,negative,feeling disappointed,0
595375363171839123,I love my life!,whitneysharp,2023-04-24 14:57:35,975,448,positive,love life,2
920215654745590207,I hate it when things don't go my way.,peggy44,2023-02-24 09:26:01,668,282,negative,hate thing go way,0
898681519508805134,Watching a movie tonight.,christian80,2023-02-09 17:40:15,965,129,neutral,watching movie tonight,1
927963619015520825,Feeling disappointed in myself.,james48,2023-04-23 13:15:03,959,938,negative,feeling disappointed,0
446982002645964326,Going for a walk in the park.,andrew60,2023-03-27 09:46:05,892,776,neutral,going walk park,1
225173791786222354,I love my life!,allisonfreeman,2023-01-10 20:23:03,200,965,positive,love life,2
219687369055133592,Feeling disappointed in myself.,yanderson,2023-03-04 03:00:55,955,26,negative,feeling disappointed,0
881445838752923794,Going for a walk in the park.,omcgee,2023-02-02 18:17:30,187,86,neutral,going walk park,1
570469750337209975,I love my life!,clarkbilly,2023-04-06 02:39:26,683,491,positive,love life,2
959737496788138714,I love my life!,joy51,2023-02-10 02:27:42,379,746,positive,love life,2
111905637278694002,I hate it when things don't go my way.,adkinsbrent,2023-04-12 23:06:24,952,611,negative,hate thing go way,0
369818625047329691,Feeling disappointed in myself.,zshaffer,2023-04-11 17:27:48,412,434,negative,feeling disappointed,0
277275321672461316,Going for a walk in the park.,hornerichard,2023-04-13 07:46:32,18,824,neutral,going walk park,1
993310673122799905,Feeling disappointed in myself.,nicoleanderson,2023-01-08 08:04:11,990,32,negative,feeling disappointed,0
305572535975963352,Watching a movie tonight.,natalie12,2023-02-12 23:49:40,415,476,neutral,watching movie tonight,1
759471486030896749,Watching a movie tonight.,phillipblevins,2023-04-19 08:21:21,825,747,neutral,watching movie tonight,1
916867827212095634,I love my life!,davidbenson,2023-01-22 12:09:39,251,752,positive,love life,2
540622758705923173,This is the best day ever!,douglasholly,2023-04-02 19:48:08,769,23,positive,best day ever,2
960893334260490224,I love my life!,acampbell,2023-02-02 01:30:20,679,703,positive,love life,2
388985183731641951,Feeling grateful for my friends and family.,sgreen,2023-01-19 03:29:40,104,34,positive,feeling grateful friend family,2
536073288806666586,Feeling grateful for my friends and family.,nicole19,2023-03-29 01:21:13,185,774,positive,feeling grateful friend family,2
162688159100167851,Watching a movie tonight.,gloriaramirez,2023-01-20 10:50:25,382,677,neutral,watching movie tonight,1
888276486193254717,I love my life!,tracylyons,2023-04-07 20:44:37,356,269,positive,love life,2
263799927343822198,Feeling disappointed in myself.,sbrown,2023-01-10 01:05:40,655,877,negative,feeling disappointed,0
326906007443906453,Feeling grateful for my friends and family.,fpineda,2023-04-10 12:44:47,251,838,positive,feeling grateful friend family,2
714265709067383568,Feeling disappointed in myself.,igarcia,2023-02-09 06:02:51,899,332,negative,feeling disappointed,0
224674464839622959,I'm so upset right now.,codyriley,2023-03-01 16:00:49,127,820,negative,upset right,0
550745328521541240,Just had lunch with a friend.,qfisher,2023-01-11 04:09:07,782,378,neutral,lunch friend,1
440628187248632761,Going for a walk in the park.,tpeterson,2023-02-08 10:35:19,376,229,neutral,going walk park,1
354663957809253947,I'm so upset right now.,allisonhopkins,2023-02-03 02:52:22,853,14,negative,upset right,0
914120441463976817,Feeling grateful for my friends and family.,jamesgregory,2023-02-04 00:39:58,792,556,positive,feeling grateful friend family,2
143929880290919776,Feeling grateful for my friends and family.,daviddean,2023-02-17 06:40:29,59,355,positive,feeling grateful friend family,2
627646066381040376,Feeling disappointed in myself.,melissa54,2023-04-13 11:06:52,225,339,negative,feeling disappointed,0
475622739409688274,Feeling disappointed in myself.,ramireztiffany,2023-02-10 17:28:05,476,451,negative,feeling disappointed,0
748332615148144064,Going for a walk in the park.,phardin,2023-04-26 19:32:51,336,490,neutral,going walk park,1
758509114266690286,This is the best day ever!,patrick30,2023-03-17 10:20:20,390,217,positive,best day ever,2
657818515314231000,I'm so upset right now.,iayala,2023-04-07 13:55:26,847,771,negative,upset right,0
735804721548310832,Going for a walk in the park.,jack38,2023-02-06 13:39:30,928,489,neutral,going walk park,1
131397033448458142,Feeling disappointed in myself.,andrewgriffith,2023-04-21 21:32:16,840,99,negative,feeling disappointed,0
868565423506542489,I hate it when things don't go my way.,david23,2023-04-12 13:07:48,975,810,negative,hate thing go way,0
966754835565370078,This is the best day ever!,egonzalez,2023-04-09 11:18:05,699,150,positive,best day ever,2
972930617855619713,This is the best day ever!,ronnie36,2023-02-28 10:01:49,640,322,positive,best day ever,2
810064771651779956,I love my life!,nathan35,2023-03-19 22:44:49,324,882,positive,love life,2
929236965978571410,This is the best day ever!,bmatthews,2023-03-08 04:12:09,344,24,positive,best day ever,2
625892994894682982,Watching a movie tonight.,danielwatson,2023-02-23 13:48:01,830,413,neutral,watching movie tonight,1
766655633864312410,I hate it when things don't go my way.,jeremywilson,2023-02-22 12:12:51,132,508,negative,hate thing go way,0
886226378470131989,Watching a movie tonight.,maria94,2023-04-25 18:33:11,370,556,neutral,watching movie tonight,1
482987958508333130,I'm so upset right now.,angela46,2023-02-28 14:06:33,163,307,negative,upset right,0
889531042004382851,I'm so upset right now.,amber56,2023-02-09 06:08:14,973,179,negative,upset right,0
385433209133448906,This is the best day ever!,wberger,2023-04-02 19:46:53,921,359,positive,best day ever,2
910742649361712284,Feeling grateful for my friends and family.,karenthompson,2023-02-25 00:18:39,778,994,positive,feeling grateful friend family,2
579357190385940911,I love my life!,cruzregina,2023-04-09 16:41:04,605,499,positive,love life,2
809900053051190623,I'm so upset right now.,andrewfoster,2023-01-11 02:26:51,625,948,negative,upset right,0
259914470135242792,Feeling disappointed in myself.,clarkallison,2023-04-13 13:15:10,185,881,negative,feeling disappointed,0
650849340920841539,I'm so upset right now.,kjones,2023-04-22 11:04:14,520,508,negative,upset right,0
782806922074234484,Feeling disappointed in myself.,charleswilson,2023-01-30 01:42:05,890,833,negative,feeling disappointed,0
865029379224642253,Watching a movie tonight.,nathanbrown,2023-02-24 00:19:38,148,899,neutral,watching movie tonight,1
643192012267209915,Feeling grateful for my friends and family.,meganlopez,2023-01-17 17:21:01,563,36,positive,feeling grateful friend family,2
689682750793565798,Feeling disappointed in myself.,patrickpatel,2023-02-16 08:30:27,808,949,negative,feeling disappointed,0
894141616900772039,Feeling disappointed in myself.,wrightdominique,2023-02-12 03:49:38,818,326,negative,feeling disappointed,0
706346416824266853,Just had lunch with a friend.,wwilliamson,2023-02-09 07:54:27,57,92,neutral,lunch friend,1
153807289191388287,Watching a movie tonight.,michelehill,2023-03-26 01:14:17,198,26,neutral,watching movie tonight,1
424973828472032300,I'm so upset right now.,sarahmarquez,2023-04-18 09:35:17,524,683,negative,upset right,0
288464763029330119,I hate it when things don't go my way.,jacob86,2023-03-22 16:39:14,493,545,negative,hate thing go way,0
432472927951432714,Feeling disappointed in myself.,david87,2023-03-19 06:44:16,243,875,negative,feeling disappointed,0
517818637149522474,Feeling disappointed in myself.,williamsjessica,2023-04-23 03:07:34,230,781,negative,feeling disappointed,0
454870384027583965,Feeling disappointed in myself.,vincentedward,2023-01-28 06:28:56,262,621,negative,feeling disappointed,0
636530882603202285,Feeling grateful for my friends and family.,greenjohn,2023-02-12 11:41:51,743,934,positive,feeling grateful friend family,2
133048667720805742,Feeling grateful for my friends and family.,jward,2023-02-16 07:44:31,769,269,positive,feeling grateful friend family,2
539331140028889620,Just had lunch with a friend.,gardnerlinda,2023-04-09 07:22:35,551,72,neutral,lunch friend,1
434450265006014667,Going for a walk in the park.,cgarza,2023-01-05 18:30:37,622,827,neutral,going walk park,1
426011569160028741,I hate it when things don't go my way.,calvin13,2023-02-05 18:25:19,745,971,negative,hate thing go way,0
836478588512874419,Watching a movie tonight.,maryjohnson,2023-03-12 16:34:24,27,650,neutral,watching movie tonight,1
361294003528044707,Watching a movie tonight.,johnsonandrew,2023-03-18 06:39:43,672,791,neutral,watching movie tonight,1
592451747860166643,Going for a walk in the park.,matthew13,2023-01-28 18:17:14,976,35,neutral,going walk park,1
470988206187373667,Feeling grateful for my friends and family.,jcrawford,2023-02-17 22:23:25,219,99,positive,feeling grateful friend family,2
285243815338265018,Going for a walk in the park.,tmorales,2023-02-06 05:14:31,175,249,neutral,going walk park,1
453817947262680741,Feeling grateful for my friends and family.,andrea84,2023-02-05 20:39:10,591,302,positive,feeling grateful friend family,2
552849015735944649,This is the best day ever!,patrickphillips,2023-03-05 15:49:08,64,427,positive,best day ever,2
228128568592250419,I'm so upset right now.,danabaker,2023-04-04 05:32:10,315,81,negative,upset right,0
589012271958626179,I'm so upset right now.,hector32,2023-04-25 15:08:25,662,139,negative,upset right,0
674144432728819347,This is the best day ever!,liubrenda,2023-01-14 16:14:23,64,278,positive,best day ever,2
855311568024269245,Going for a walk in the park.,wilcoxtonya,2023-03-19 22:47:54,284,851,neutral,going walk park,1
323551589908378067,Going for a walk in the park.,jennifer50,2023-01-20 11:45:28,262,15,neutral,going walk park,1
316332585749570949,Going for a walk in the park.,bramirez,2023-04-13 02:03:26,19,263,neutral,going walk park,1
266511600995915805,Just had lunch with a friend.,michaelgraves,2023-01-11 00:48:32,489,725,neutral,lunch friend,1
979954157500028846,Going for a walk in the park.,emily82,2023-04-24 14:13:28,69,521,neutral,going walk park,1
705203522590867196,Feeling disappointed in myself.,kathrynmarshall,2023-04-10 01:59:40,679,426,negative,feeling disappointed,0
366356539942094605,I love my life!,ggeorge,2023-03-10 16:18:10,42,51,positive,love life,2
633641877152748514,I love my life!,amyedwards,2023-01-11 09:26:00,87,342,positive,love life,2
420287883370769023,This is the best day ever!,gutierrezkathryn,2023-02-19 10:27:33,151,212,positive,best day ever,2
899454685680835719,I'm so upset right now.,mary89,2023-03-17 10:43:06,824,837,negative,upset right,0
395101047440336807,Just had lunch with a friend.,jennifernguyen,2023-04-06 16:59:45,606,376,neutral,lunch friend,1
395685997833933175,This is the best day ever!,shawn67,2023-03-19 00:09:24,180,9,positive,best day ever,2
742161122958194341,I hate it when things don't go my way.,vaughnsteven,2023-03-21 00:50:30,53,240,negative,hate thing go way,0
711099251824336817,This is the best day ever!,johnsonashley,2023-04-27 05:18:34,586,729,positive,best day ever,2
952453705258869867,Watching a movie tonight.,haroldwebb,2023-02-24 10:06:19,352,823,neutral,watching movie tonight,1
277659028938788322,I hate it when things don't go my way.,tblankenship,2023-03-01 22:38:09,958,112,negative,hate thing go way,0
950499813971365108,Watching a movie tonight.,dwayne02,2023-02-20 07:53:29,936,849,neutral,watching movie tonight,1
966630252882031896,Feeling disappointed in myself.,walshashley,2023-01-18 14:25:37,960,126,negative,feeling disappointed,0
469554905040329828,Going for a walk in the park.,skinnerelizabeth,2023-03-09 18:48:33,474,971,neutral,going walk park,1
460404822383686430,Watching a movie tonight.,tracy69,2023-02-11 00:15:14,919,18,neutral,watching movie tonight,1
420105475933321035,Watching a movie tonight.,burkepaul,2023-02-22 02:25:22,514,313,neutral,watching movie tonight,1
504383004431223051,I'm so upset right now.,lewischad,2023-03-04 22:06:11,754,152,negative,upset right,0
253610251867148911,Watching a movie tonight.,carrjames,2023-03-31 18:52:33,320,837,neutral,watching movie tonight,1
501087324067055423,Feeling disappointed in myself.,sextondavid,2023-03-16 01:08:10,198,544,negative,feeling disappointed,0
637177002228199327,I'm so upset right now.,allenfisher,2023-02-01 09:34:02,447,456,negative,upset right,0
736090294861657394,Just had lunch with a friend.,amber91,2023-03-24 03:16:33,824,689,neutral,lunch friend,1
143595799803652736,Just had lunch with a friend.,schneiderrachel,2023-01-13 21:52:12,949,556,neutral,lunch friend,1
768345577432441933,I hate it when things don't go my way.,joshua61,2023-02-02 12:49:34,515,998,negative,hate thing go way,0
545957987873242153,Feeling grateful for my friends and family.,arodriguez,2023-01-20 18:58:34,165,34,positive,feeling grateful friend family,2
254660412081941492,Watching a movie tonight.,nicolehoffman,2023-03-31 09:58:28,98,309,neutral,watching movie tonight,1
946382507867183847,Feeling grateful for my friends and family.,jonesscott,2023-04-01 08:09:10,843,99,positive,feeling grateful friend family,2
939797754177438344,Watching a movie tonight.,tmills,2023-03-27 08:18:51,53,793,neutral,watching movie tonight,1
920634383852989250,I love my life!,henry36,2023-01-08 15:54:20,40,612,positive,love life,2
889086058347992753,Watching a movie tonight.,grahameric,2023-04-16 01:57:21,105,621,neutral,watching movie tonight,1
526977589288090258,I'm so upset right now.,bguerra,2023-03-02 00:35:24,540,364,negative,upset right,0
960912944066260651,Feeling disappointed in myself.,mary25,2023-02-12 21:56:31,515,413,negative,feeling disappointed,0
206424871629447469,Feeling disappointed in myself.,yolanda33,2023-03-31 15:29:53,877,177,negative,feeling disappointed,0
838890375431613146,I love my life!,qnewton,2023-02-23 09:29:03,194,850,positive,love life,2
249544837609526688,This is the best day ever!,zmiller,2023-03-26 18:58:02,35,590,positive,best day ever,2
503356421031684109,I hate it when things don't go my way.,barneskathleen,2023-03-02 19:57:22,941,387,negative,hate thing go way,0
994562271783014841,Going for a walk in the park.,powellallen,2023-04-21 09:19:01,528,230,neutral,going walk park,1
770562778540675629,Going for a walk in the park.,chall,2023-01-25 23:02:07,432,122,neutral,going walk park,1
264451780925255009,Watching a movie tonight.,jcole,2023-02-26 01:52:34,311,498,neutral,watching movie tonight,1
545713134359897355,Feeling disappointed in myself.,sean13,2023-04-08 16:13:55,718,685,negative,feeling disappointed,0
863318282706760636,Going for a walk in the park.,petersoncarrie,2023-04-03 17:03:22,161,51,neutral,going walk park,1
486157662628819679,I'm so upset right now.,qabbott,2023-03-12 22:24:01,975,741,negative,upset right,0
680447046689676214,Going for a walk in the park.,carterrenee,2023-04-01 20:53:29,335,561,neutral,going walk park,1
970163402429359326,I hate it when things don't go my way.,christopher96,2023-02-10 23:20:39,181,687,negative,hate thing go way,0
523647413602342437,Feeling disappointed in myself.,egilmore,2023-01-16 14:24:12,832,977,negative,feeling disappointed,0
721854821893021568,I hate it when things don't go my way.,christopher11,2023-03-06 09:17:30,89,122,negative,hate thing go way,0
197162158688857940,Going for a walk in the park.,sandra67,2023-02-19 15:50:39,353,911,neutral,going walk park,1
196981059243047091,This is the best day ever!,clarksusan,2023-03-24 10:56:07,630,946,positive,best day ever,2
641743119817320903,I love my life!,wgreer,2023-03-28 23:36:58,18,382,positive,love life,2
563280269374923700,I hate it when things don't go my way.,diane59,2023-04-20 03:53:21,856,203,negative,hate thing go way,0
841903635126372828,Just had lunch with a friend.,griffithdavid,2023-04-12 05:50:29,690,696,neutral,lunch friend,1
258490948344159442,I'm so upset right now.,brownjordan,2023-04-05 19:24:10,94,881,negative,upset right,0
996473106514782707,Just had lunch with a friend.,diazaaron,2023-01-15 18:51:17,636,868,neutral,lunch friend,1
993988953960735897,I'm so upset right now.,manuel50,2023-04-04 02:48:59,237,824,negative,upset right,0
124848990724589691,Going for a walk in the park.,qjarvis,2023-01-13 01:02:50,363,557,neutral,going walk park,1
941634907830702317,Feeling disappointed in myself.,stefanietaylor,2023-01-17 13:29:47,31,263,negative,feeling disappointed,0
192595056406080936,Going for a walk in the park.,tyler63,2023-04-05 19:11:23,7,819,neutral,going walk park,1
304511446752044204,I hate it when things don't go my way.,jessica50,2023-01-01 13:10:40,756,1,negative,hate thing go way,0
673869658495739836,Feeling grateful for my friends and family.,david79,2023-01-06 02:52:10,373,24,positive,feeling grateful friend family,2
847440810487838385,Just had lunch with a friend.,howardalexis,2023-03-01 10:05:22,896,982,neutral,lunch friend,1
161237778467765136,I'm so upset right now.,gary99,2023-03-08 06:21:27,144,344,negative,upset right,0
820689670731600553,Going for a walk in the park.,lromero,2023-01-20 16:50:04,339,773,neutral,going walk park,1
660304153833599309,I hate it when things don't go my way.,jeffreyandrews,2023-04-04 04:58:59,585,366,negative,hate thing go way,0
757787118879592899,I love my life!,marthajones,2023-01-19 00:17:37,365,815,positive,love life,2
679737287791302586,I hate it when things don't go my way.,rhodges,2023-02-15 11:39:25,562,409,negative,hate thing go way,0
286270745706609806,I hate it when things don't go my way.,deanshelly,2023-03-15 21:44:29,179,177,negative,hate thing go way,0
729039580157835839,I'm so upset right now.,xward,2023-01-07 15:38:18,850,31,negative,upset right,0
832793789740842389,Going for a walk in the park.,qjennings,2023-02-07 19:19:09,746,996,neutral,going walk park,1
224639430061407490,Going for a walk in the park.,badams,2023-02-02 06:19:10,782,793,neutral,going walk park,1
267071993913850176,I love my life!,stevensadrian,2023-01-04 05:18:29,477,328,positive,love life,2
269758564372433217,Watching a movie tonight.,xgomez,2023-02-25 03:03:03,418,958,neutral,watching movie tonight,1
501542064572262931,Feeling grateful for my friends and family.,diana11,2023-02-09 22:50:01,571,441,positive,feeling grateful friend family,2
236330277690960761,This is the best day ever!,tracy83,2023-02-18 13:22:58,678,284,positive,best day ever,2
615016690945297083,Just had lunch with a friend.,landerson,2023-02-01 08:45:40,595,344,neutral,lunch friend,1
242972600651600626,Watching a movie tonight.,mannjames,2023-03-04 22:53:28,85,893,neutral,watching movie tonight,1
974719328645765106,This is the best day ever!,awhite,2023-01-28 20:15:08,195,183,positive,best day ever,2
835044144827429159,Going for a walk in the park.,pagemisty,2023-03-17 16:05:19,138,716,neutral,going walk park,1
850980892995551076,I'm so upset right now.,barbercourtney,2023-01-04 01:55:33,816,478,negative,upset right,0
464922686946227670,I hate it when things don't go my way.,caguirre,2023-03-14 07:49:34,303,407,negative,hate thing go way,0
637725817728049977,Just had lunch with a friend.,donald37,2023-01-27 22:08:05,913,55,neutral,lunch friend,1
594472789464313662,This is the best day ever!,dakota58,2023-03-02 04:28:01,29,968,positive,best day ever,2
364239738972074732,I love my life!,steven80,2023-03-10 14:30:52,154,546,positive,love life,2
658838393881589109,This is the best day ever!,christopherporter,2023-02-13 13:30:40,449,536,positive,best day ever,2
980407771035757600,I'm so upset right now.,dustinhernandez,2023-02-27 13:50:59,130,748,negative,upset right,0
180837257134630224,Just had lunch with a friend.,dperez,2023-03-17 06:03:37,554,89,neutral,lunch friend,1
326407128173329233,Feeling grateful for my friends and family.,abigail44,2023-04-15 01:56:08,625,430,positive,feeling grateful friend family,2
786669157877502296,Feeling grateful for my friends and family.,scottpeterson,2023-02-09 09:53:29,123,177,positive,feeling grateful friend family,2
623677276988101131,Feeling grateful for my friends and family.,robinsonmelissa,2023-04-23 09:44:30,356,827,positive,feeling grateful friend family,2
833163538323208228,Just had lunch with a friend.,lross,2023-01-24 07:49:28,334,492,neutral,lunch friend,1
250464848751217010,I hate it when things don't go my way.,nhayes,2023-01-28 05:03:18,986,932,negative,hate thing go way,0
600819966000157055,I hate it when things don't go my way.,marknixon,2023-04-21 13:27:44,458,61,negative,hate thing go way,0
966366146192109165,I'm so upset right now.,hollyflores,2023-03-08 11:29:25,317,179,negative,upset right,0
936627265507507170,Just had lunch with a friend.,odickerson,2023-04-09 18:32:54,584,706,neutral,lunch friend,1
770065794014758334,I love my life!,rosedonald,2023-04-14 22:11:34,206,976,positive,love life,2
